,type,name,author,event,year
28,c,Layer-wise Model Pruning based on Mutual Information.,"['Chun Fan', 'Jiwei Li', 'Tianwei Zhang', 'Xiang Ao', 'Fei Wu', 'Yuxian Meng', 'Xiaofei Sun']",EMNLP (1),2021
29,c,kFolden: k-Fold Ensemble for Out-Of-Distribution Detection.,"['Xiaoya Li', 'Jiwei Li', 'Xiaofei Sun', 'Chun Fan', 'Tianwei Zhang', 'Fei Wu', 'Yuxian Meng', 'Jun Zhang']",EMNLP (1),2021
30,c,Fine-tuning Is Not Enough: A Simple yet Effective Watermark Removal Attack for DNN Models.,"['Shangwei Guo', 'Tianwei Zhang', 'Han Qiu', 'Yi Zeng', 'Tao Xiang', 'Yang Liu']",IJCAI,2021
31,c,Towards Practical Cloud Offloading for Low-cost Ground Vehicle Workloads.,"['Yuan Xu', 'Tianwei Zhang', 'Jimin Han', 'Sa Wang', 'Yungang Bao']",IPDPS,2021
32,c,A Unified Anomaly Detection Methodology for Lane-Following of Autonomous Driving Systems.,"['Xingshuo Han', 'Kangjie Chen', 'Yuan Zhou', 'Meikang Qiu', 'Chun Fan', 'Yang Liu', 'Tianwei Zhang']",ISPA/BDCloud/SocialCom/SustainCom,2021
33,c,Systematic Testing of Autonomous Driving Systems Using Map Topology-Based Scenario Classification.,"['Yun Tang', 'Yuan Zhou', 'Tianwei Zhang', 'Fenghua Wu', 'Yang Liu', 'Gang Wang']",ASE,2021
34,c,Practical and Scalable Security Verification of Secure Architectures.,"['Tianwei Zhang', 'Jakub Jakub', 'Ruby B. Lee']",HASP@MICRO,2021
35,c,Analysis and Mitigation of Function Interaction Risks in Robot Apps.,"['Yuan Xu', 'Tianwei Zhang', 'Yungang Bao']",RAID,2021
36,c,An Investigation of Byzantine Threats in Multi-Robot Systems.,"['Gelei Deng', 'Yuan Zhou', 'Yuan Xu', 'Tianwei Zhang', 'Yang Liu']",RAID,2021
37,c,Characterization and prediction of deep learning workloads in large-scale GPU datacenters.,"['Qinghao Hu', 'Peng Sun', 'Shengen Yan', 'Yonggang Wen', 'Tianwei Zhang']",SC,2021
38,c,Stealthy and Efficient Adversarial Attacks against Deep Reinforcement Learning.,"['Jianwen Sun', 'Tianwei Zhang', 'Xiaofei Xie', 'Lei Ma', 'Yan Zheng', 'Kangjie Chen', 'Yang Liu']",AAAI,2020
39,c,A Software Stack for Composable Cloud Robotics System.,"['Yuan Xu', 'Tianwei Zhang', 'Sa Wang', 'Yungang Bao']",ICA3PP (2),2020
40,c,Position Paper: Consider Hardware-enhanced Defenses for Rootkit Attacks.,"['Guangyuan Hu', 'Tianwei Zhang', 'Ruby B. Lee']",HASP@MICRO,2020
41,c,Resisting Adversarial Examples via Wavelet Extension and Denoising.,"['Qinkai Zheng', 'Han Qiu', 'Tianwei Zhang', 'Gérard Memmi', 'Meikang Qiu', 'Jialiang Lu']",SmartCom,2020
42,c,Model inversion attacks against collaborative inference.,"['Zecheng He', 'Tianwei Zhang', 'Ruby B. Lee']",ACSAC,2019
43,c,Sensitive-Sample Fingerprinting of Deep Neural Networks.,"['Zecheng He', 'Tianwei Zhang', 'Ruby B. Lee']",CVPR,2019
44,c,Analyzing Cache Side Channels Using Deep Neural Networks.,"['Tianwei Zhang', 'Yinqian Zhang', 'Ruby B. Lee']",ACSAC,2018
45,c,DoS Attacks on Your Memory in Cloud.,"['Tianwei Zhang', 'Yinqian Zhang', 'Ruby B. Lee']",AsiaCCS,2017
46,c,Machine Learning Based DDoS Attack Detection from Source Side in Cloud.,"['Zecheng He', 'Tianwei Zhang', 'Ruby B. Lee']",CSCloud,2017
47,c,CloudShelter: Protecting Virtual Machines' Memory Resource Availability in Clouds.,"['Tianwei Zhang', 'Yuan Xu', 'Yungang Bao', 'Ruby B. Lee']",ICCD,2017
48,c,Host-Based Dos Attacks and Defense in the Cloud.,"['Tianwei Zhang', 'Ruby B. Lee']",HASP@ISCA,2017
49,c,CloudRadar: A Real-Time Side-Channel Attack Detection System in Clouds.,"['Tianwei Zhang', 'Yinqian Zhang', 'Ruby B. Lee']",RAID,2016
50,c,CloudMonatt: an architecture for security health monitoring and attestation of virtual machines in cloud computing.,"['Tianwei Zhang', 'Ruby B. Lee']",ISCA,2015
51,c,New models of cache architectures characterizing information leakage from cache side channels.,"['Tianwei Zhang', 'Ruby B. Lee']",ACSAC,2014
52,c,A Framework for Realizing Security on Demand in Cloud Computing.,"['Pramod A. Jamkhedkar', 'Jakub Szefer', 'Diego Perez-Botero', 'Tianwei Zhang', 'Gina Triolo', 'Ruby B. Lee']",CloudCom (1),2013
53,c,Side channel vulnerability metrics: the promise and the pitfalls.,"['Tianwei Zhang', 'Fangfei Liu', 'Si Chen', 'Ruby B. Lee']",HASP@ISCA,2013
54,c,Security verification of hardware-enabled attestation protocols.,"['Tianwei Zhang', 'Jakub Szefer', 'Ruby B. Lee']",MICRO Workshops,2012
55,i,Watermarking Pre-trained Encoders in Contrastive Learning.,"['Yutong Wu', 'Han Qiu', 'Tianwei Zhang', 'Jiwei L', 'Meikang Qiu']",CoRR,2022
56,i,Threats to Pre-trained Language Models: Survey and Taxonomy.,"['Shangwei Guo', 'Chunlong Xie', 'Jiwei Li', 'Lingjuan Lyu', 'Tianwei Zhang']",CoRR,2022
57,i,Clean-Annotation Backdoor Attack against Lane Detection Systems in the Wild.,"['Xingshuo Han', 'Guowen Xu', 'Yuan Zhou', 'Xuehuan Yang', 'Jiwei Li', 'Tianwei Zhang']",CoRR,2022
58,i,kNN-NER: Named Entity Recognition with Nearest Neighbor Search.,"['Shuhe Wang', 'Xiaoya Li', 'Yuxian Meng', 'Tianwei Zhang', 'Rongbin Ouyang', 'Jiwei Li', 'Guoyin Wang']",CoRR,2022
59,i,ShiftNAS: Towards Automatic Generation of Advanced Mulitplication-Less Neural Networks.,"['Xiaoxuan Lou', 'Guowen Xu', 'Kangjie Chen', 'Guanlin Li', 'Jiwei Li', 'Tianwei Zhang']",CoRR,2022
60,i,SoK: Rethinking Sensor Spoofing Attacks against Robotic Vehicles from a Systematic View.,"['Yuan Xu', 'Xingshuo Han', 'Gelei Deng', 'Guanlin Li', 'Yang Liu', 'Jiwei Li', 'Tianwei Zhang']",CoRR,2022
61,i,"Deep Learning Workload Scheduling in GPU Datacenters: Taxonomy, Challenges and Vision.","['Wei Gao', 'Qinghao Hu', 'Zhisheng Ye', 'Peng Sun', 'Xiaolin Wang', 'Yingwei Luo', 'Tianwei Zhang', 'Yonggang Wen']",CoRR,2022
62,i,Privacy-preserving Decentralized Deep Learning with Multiparty Homomorphic Encryption.,"['Guowen Xu', 'Guanlin Li', 'Shangwei Guo', 'Tianwei Zhang', 'Hongwei Li']",CoRR,2022
63,i,Hercules: Boosting the Performance of Privacy-preserving Federated Learning.,"['Guowen Xu', 'Xingshuo Han', 'Shengmin Xu', 'Tianwei Zhang', 'Hongwei Li', 'Xinyi Huang', 'Robert H. Deng']",CoRR,2022
64,i,SIMC 2.0: Improved Secure ML Inference Against Malicious Clients.,"['Guowen Xu', 'Xingshuo Han', 'Tianwei Zhang', 'Hongwei Li', 'Robert H. Deng']",CoRR,2022
65,i,Cache Refinement Type for Side-Channel Detection of Cryptographic Software.,"['Ke Jiang', 'Yuyan Bao', 'Shuai Wang', 'Zhibo Liu', 'Tianwei Zhang']",CoRR,2022
66,i,VerifyML: Obliviously Checking Model Fairness Resilient to Malicious Model Holder.,"['Guowen Xu', 'Xingshuo Han', 'Gelei Deng', 'Tianwei Zhang', 'Shengmin Xu', 'Jianting Ning', 'Anjia Yang', 'Hongwei Li']",CoRR,2022
67,i,New Secure Sparse Inner Product with Applications to Machine Learning.,"['Guowen Xu', 'Shengmin Xu', 'Jianting Ning', 'Tianwei Zhang', 'Xinyi Huang', 'Hongwei Li', 'Rongxing Lu']",CoRR,2022
68,i,Local Black-box Adversarial Attacks: A Query Efficient Approach.,"['Tao Xiang', 'Hangcheng Liu', 'Shangwei Guo', 'Tianwei Zhang', 'Xiaofeng Liao']",CoRR,2021
69,i,When NAS Meets Watermarking: Ownership Verification of DNN Models via Cache Side Channels.,"['Xiaoxuan Lou', 'Shangwei Guo', 'Tianwei Zhang', 'Yinqian Zhang', 'Yang Liu']",CoRR,2021
70,i,Risk Analysis and Policy Enforcement of Function Interactions in Robot Apps.,"['Yuan Xu', 'Tianwei Zhang', 'Yungang Bao']",CoRR,2021
71,i,"A Survey of Microarchitectural Side-channel Vulnerabilities, Attacks and Defenses in Cryptography.","['Xiaoxuan Lou', 'Tianwei Zhang', 'Jun Jiang', 'Yinqian Zhang']",CoRR,2021
72,i,Sentence Similarity Based on Contexts.,"['Xiaofei Sun', 'Yuxian Meng', 'Xiang Ao', 'Fei Wu', 'Tianwei Zhang', 'Jiwei Li', 'Chun Fan']",CoRR,2021
73,i,Modeling Text-visual Mutual Dependency for Multi-modal Dialog Generation.,"['Shuhe Wang', 'Yuxian Meng', 'Xiaofei Sun', 'Fei Wu', 'Rongbin Ouyang', 'Rui Yan', 'Tianwei Zhang', 'Jiwei Li']",CoRR,2021
74,i,Parameter Estimation for the SEIR Model Using Recurrent Nets.,"['Chun Fan', 'Yuxian Meng', 'Xiaofei Sun', 'Fei Wu', 'Tianwei Zhang', 'Jiwei Li']",CoRR,2021
75,i,Fast Nearest Neighbor Machine Translation.,"['Yuxian Meng', 'Xiaoya Li', 'Xiayu Zheng', 'Fei Wu', 'Xiaofei Sun', 'Tianwei Zhang', 'Jiwei Li']",CoRR,2021
76,i,Defending against Backdoor Attacks in Natural Language Generation.,"['Chun Fan', 'Xiaoya Li', 'Yuxian Meng', 'Xiaofei Sun', 'Xiang Ao', 'Fei Wu', 'Jiwei Li', 'Tianwei Zhang']",CoRR,2021
77,i,PEEL: A Provable Removal Attack on Deep Hiding.,"['Tao Xiang', 'Hangcheng Liu', 'Shangwei Guo', 'Tianwei Zhang']",CoRR,2021
78,i,A Stealthy and Robust Fingerprinting Scheme for Generative Models.,"['Guanlin Li', 'Shangwei Guo', 'Run Wang', 'Guowen Xu', 'Tianwei Zhang']",CoRR,2021
79,i,kFolden: k-Fold Ensemble for Out-Of-Distribution Detection.,"['Xiaoya Li', 'Jiwei Li', 'Xiaofei Sun', 'Chun Fan', 'Tianwei Zhang', 'Fei Wu', 'Yuxian Meng', 'Jun Zhang']",CoRR,2021
80,i,Characterization and Prediction of Deep Learning Workloads in Large-Scale GPU Datacenters.,"['Qinghao Hu', 'Peng Sun', 'Shengen Yan', 'Yonggang Wen', 'Tianwei Zhang']",CoRR,2021
81,i,BadPre: Task-agnostic Backdoor Attacks to Pre-trained NLP Foundation Models.,"['Kangjie Chen', 'Yuxian Meng', 'Xiaofei Sun', 'Shangwei Guo', 'Tianwei Zhang', 'Jiwei Li', 'Chun Fan']",CoRR,2021
82,i,Fingerprinting Multi-exit Deep Neural Network Models via Inference Time.,"['Tian Dong', 'Han Qiu', 'Tianwei Zhang', 'Jiwei Li', 'Hewu Li', 'Jialiang Lu']",CoRR,2021
83,i,GNN-LM: Language Modeling based on Global Contexts via GNN.,"['Yuxian Meng', 'Shi Zong', 'Xiaoya Li', 'Xiaofei Sun', 'Tianwei Zhang', 'Fei Wu', 'Jiwei Li']",CoRR,2021
84,i,Interpreting Deep Learning Models in Natural Language Processing: A Review.,"['Xiaofei Sun', 'Diyi Yang', 'Xiaoya Li', 'Tianwei Zhang', 'Yuxian Meng', 'Han Qiu', 'Guoyin Wang', 'Eduard H. Hovy', 'Jiwei Li']",CoRR,2021
85,i,Triggerless Backdoor Attack for NLP Tasks with Clean Labels.,"['Leilei Gan', 'Jiwei Li', 'Tianwei Zhang', 'Xiaoya Li', 'Yuxian Meng', 'Fei Wu', 'Shangwei Guo', 'Chun Fan']",CoRR,2021
86,i,A General Framework for Defending Against Backdoor Attacks via Influence Graph.,"['Xiaofei Sun', 'Jiwei Li', 'Xiaoya Li', 'Ziyao Wang', 'Tianwei Zhang', 'Han Qiu', 'Fei Wu', 'Chun Fan']",CoRR,2021
87,i,Protecting Your NLG Models with Semantic and Robust Watermarks.,"['Tao Xiang', 'Chunlong Xie', 'Shangwei Guo', 'Jiwei Li', 'Tianwei Zhang']",CoRR,2021
88,i,Faster Nearest Neighbor Machine Translation.,"['Shuhe Wang', 'Jiwei Li', 'Yuxian Meng', 'Rongbin Ouyang', 'Guoyin Wang', 'Xiaoya Li', 'Tianwei Zhang', 'Shi Zong']",CoRR,2021
89,i,Robust and Privacy-Preserving Collaborative Learning: A Comprehensive Survey.,"['Shangwei Guo', 'Xu Zhang', 'Fei Yang', 'Tianwei Zhang', 'Yan Gan', 'Tao Xiang', 'Yang Liu']",CoRR,2021
90,i,Stealthy and Efficient Adversarial Attacks against Deep Reinforcement Learning.,"['Jianwen Sun', 'Tianwei Zhang', 'Xiaofei Xie', 'Lei Ma', 'Yan Zheng', 'Kangjie Chen', 'Yang Liu']",CoRR,2020
91,i,Mitigating Advanced Adversarial Attacks with More Advanced Gradient Obfuscation Techniques.,"['Han Qiu', 'Yi Zeng', 'Qinkai Zheng', 'Tianwei Zhang', 'Meikang Qiu', 'Gérard Memmi']",CoRR,2020
92,i,Stealing Deep Reinforcement Learning Models for Fun and Profit.,"['Kangjie Chen', 'Tianwei Zhang', 'Xiaofei Xie', 'Yang Liu']",CoRR,2020
93,i,Differentially Private Decentralized Learning.,"['Shangwei Guo', 'Tianwei Zhang', 'Tao Xiang', 'Yang Liu']",CoRR,2020
94,i,A Unified Framework for Analyzing and Detecting Malicious Examples of DNN Models.,"['Kaidi Jin', 'Tianwei Zhang', 'Chao Shen', 'Yufei Chen', 'Ming Fan', 'Chenhao Lin', 'Ting Liu']",CoRR,2020
95,i,Generating Adversarial Examples withControllable Non-transferability.,"['Renzhi Wang', 'Tianwei Zhang', 'Xiaofei Xie', 'Lei Ma', 'Cong Tian', 'Felix Juefei-Xu', 'Yang Liu']",CoRR,2020
96,i,The Hidden Vulnerability of Watermarking for Deep Neural Networks.,"['Shangwei Guo', 'Tianwei Zhang', 'Han Qiu', 'Yi Zeng', 'Tao Xiang', 'Yang Liu']",CoRR,2020
97,i,Privacy-preserving Collaborative Learning with Automatic Transformation Search.,"['Wei Gao', 'Shangwei Guo', 'Tianwei Zhang', 'Han Qiu', 'Yonggang Wen', 'Yang Liu']",CoRR,2020
98,i,FenceBox: A Platform for Defeating Adversarial Examples with Data Augmentation Techniques.,"['Han Qiu', 'Yi Zeng', 'Tianwei Zhang', 'Yong Jiang', 'Meikang Qiu']",CoRR,2020
99,i,DeepSweep: An Evaluation Framework for Mitigating DNN Backdoor Attacks using Data Augmentation.,"['Yi Zeng', 'Han Qiu', 'Shangwei Guo', 'Tianwei Zhang', 'Meikang Qiu', 'Bhavani Thuraisingham']",CoRR,2020
100,i,Revisiting and Evaluating Software Side-channel Vulnerabilities and Countermeasures in Cryptographic Applications.,"['Tianwei Zhang', 'Jun Jiang', 'Yinqian Zhang']",CoRR,2019
101,i,IcoRating: A Deep-Learning System for Scam ICO Identification.,"['Shuqing Bian', 'Zhenpeng Deng', 'Fei Li', 'Will Monroe', 'Peng Shi', 'Zijun Sun', 'Wei Wu', 'Sikuang Wang', 'William Yang Wang', 'Arianna Yuan', 'Tianwei Zhang', 'Jiwei Li']",CoRR,2018
102,i,Practical and Scalable Security Verification of Secure Architectures.,"['Jakub Szefer', 'Tianwei Zhang', 'Ruby B. Lee']",CoRR,2018
103,i,Privacy-preserving Machine Learning through Data Obfuscation.,"['Tianwei Zhang', 'Zecheng He', 'Ruby B. Lee']",CoRR,2018
104,i,VerIDeep: Verifying Integrity of Deep Neural Networks through Sensitive-Sample Fingerprinting.,"['Zecheng He', 'Tianwei Zhang', 'Ruby B. Lee']",CoRR,2018
105,i,Memory DoS Attacks in Multi-tenant Clouds: Severity and Mitigation.,"['Tianwei Zhang', 'Yinqian Zhang', 'Ruby B. Lee']",CoRR,2016
106,e,"Knowledge Science, Engineering and Management - 15th International Conference, KSEM 2022, Singapore, August 6-8, 2022, Proceedings, Part I.","['Gérard Memmi', 'Baijian Yang', 'Linghe Kong', 'Tianwei Zhang', 'Meikang Qiu']",Lecture Notes in Computer Science,2022
107,e,"Knowledge Science, Engineering and Management - 15th International Conference, KSEM 2022, Singapore, August 6-8, 2022, Proceedings, Part II.","['Gérard Memmi', 'Baijian Yang', 'Linghe Kong', 'Tianwei Zhang', 'Meikang Qiu']",Lecture Notes in Computer Science,2022
108,e,"Knowledge Science, Engineering and Management - 15th International Conference, KSEM 2022, Singapore, August 6-8, 2022, Proceedings, Part III.","['Gérard Memmi', 'Baijian Yang', 'Linghe Kong', 'Tianwei Zhang', 'Meikang Qiu']",Lecture Notes in Computer Science,2022
