,type,name,author,event,year
132,i,DeCoRIC: Decentralized Connected Resilient IoT Clustering.,"['Nitin Shivaraman', 'Saravanan Ramanathan', 'Shanker Shreejith', 'Arvind Easwaran', 'Sebastian Steinhorst']",CoRR,2020
133,i,A Survey on Time-Sensitive Resource Allocation in the Cloud Continuum.,"['Saravanan Ramanathan', 'Nitin Shivaraman', 'Seima Suryasekaran', 'Arvind Easwaran', 'Etienne Borde', 'Sebastian Steinhorst']",CoRR,2020
134,i,Real-Time Energy Monitoring in IoT-enabled Mobile Devices.,"['Nitin Shivaraman', 'Seima Saki', 'Zhiwei Liu', 'Saravanan Ramanathan', 'Arvind Easwaran', 'Sebastian Steinhorst']",CoRR,2020
135,i,Resilience Bounds of Network Clock Synchronization with Fault Correction.,"['Linshan Jiang', 'Rui Tan', 'Arvind Easwaran']",CoRR,2020
136,i,PAC Model Checking of Black-Box Continuous-Time Dynamical Systems.,"['Bai Xue', 'Miaomiao Zhang', 'Arvind Easwaran', 'Qin Li']",CoRR,2020
137,i,Towards Safe Machine Learning for CPS: Infer Uncertainty from Training Data.,"['Xiaozhe Gu', 'Arvind Easwaran']",CoRR,2019
138,i,SlotSwapper: A Schedule Randomization protocol for Real-Time WirelessHART Networks.,"['Ankita Samaddar', 'Arvind Easwaran', 'Rui Tan']",CoRR,2019
139,i,Resilience Bounds of Sensing-Based Network Clock Synchronization.,"['Rui Tan', 'Linshan Jiang', 'Arvind Easwaran', 'Jothi Prasanna Shanmuga Sundaram']",CoRR,2018
140,i,Crossbar-Constrained Technology Mapping for ReRAM based In-Memory Computing.,"['Debjyoti Bhattacharjee', 'Yaswanth Tavva', 'Arvind Easwaran', 'Anupam Chattopadhyay']",CoRR,2018
141,i,Flow Network Models for Online Scheduling Real-time Tasks on Multiprocessors.,"['Hyeonjoong Cho', 'Arvind Easwaran']",CoRR,2018
142,i,Resource Sharing in Global Fixed-Priority Preemptive Multiprocessor Scheduling.,"['Arvind Easwaran', 'Björn Andersson']",Scheduling,2010
